#:m      eta      Q
0.826650 0.262350 0.000000 
0.836550 0.262350 0.000000 
0.846450 0.262350 0.000000 
0.856350 0.262350 0.000000 
0.866250 0.262350 0.000000 
0.876150 0.262350 0.000000 
0.886050 0.262350 0.000000 
0.895950 0.262350 0.000000 
0.905850 0.262350 0.000000 
0.915750 0.262350 0.000000 
0.925650 0.262350 0.000000 
0.935550 0.262350 0.000000 
0.945450 0.262350 0.000000 
0.955350 0.262350 0.000000 
0.965250 0.262350 0.000000 
0.975150 0.262350 0.000000 
0.985050 0.262350 0.000000 

0.004950 0.272250 -0.029922 
0.014850 0.272250 -0.029945 
0.024750 0.272250 -0.030016 
0.034650 0.272250 -0.030133 
0.044550 0.272250 -0.030298 
0.054450 0.272250 -0.030510 
0.064350 0.272250 -0.030770 
0.074250 0.272250 -0.031079 
0.084150 0.272250 -0.031437 
0.094050 0.272250 -0.031845 
0.103950 0.272250 -0.032305 
0.113850 0.272250 -0.032816 
0.123750 0.272250 -0.033379 
0.133650 0.272250 -0.033998 
0.143550 0.272250 -0.034672 
0.153450 0.272250 -0.035403 
0.163350 0.272250 -0.036192 
0.173250 0.272250 -0.037043 
0.183150 0.272250 -0.037956 
0.193050 0.272250 -0.038934 
0.202950 0.272250 -0.039980 
0.212850 0.272250 -0.041096 
0.222750 0.272250 -0.042284 
0.232650 0.272250 -0.043549 
0.242550 0.272250 -0.044893 
0.252450 0.272250 -0.046320 
0.262350 0.272250 -0.047834 
0.272250 0.272250 -0.049440 
0.282150 0.272250 -0.051143 
0.292050 0.272250 -0.052947 
0.301950 0.272250 -0.054859 
0.311850 0.272250 -0.056885 
0.321750 0.272250 -0.059032 
0.331650 0.272250 -0.061306 
0.341550 0.272250 -0.063718 
0.351450 0.272250 -0.066275 
0.361350 0.272250 -0.068988 
0.371250 0.272250 -0.071867 
0.381150 0.272250 -0.074926 
0.391050 0.272250 -0.078176 
0.400950 0.272250 -0.081634 
0.410850 0.272250 -0.085316 
0.420750 0.272250 -0.089240 
0.430650 0.272250 -0.093427 
0.440550 0.272250 -0.097899 
0.450450 0.272250 -0.102684 
0.460350 0.272250 -0.107809 
0.470250 0.272250 -0.113308 
0.480150 0.272250 -0.119218 
0.490050 0.272250 -0.125583 
0.499950 0.272250 -0.132451 
0.509850 0.272250 -0.139878 
0.519750 0.272250 0.000000 
0.529650 0.272250 0.000000 
0.539550 0.272250 0.000000 
0.549450 0.272250 0.000000 
0.559350 0.272250 0.000000 
0.569250 0.272250 0.000000 
0.579150 0.272250 0.000000 
0.589050 0.272250 0.000000 
0.598950 0.272250 0.000000 
0.608850 0.272250 0.000000 
0.618750 0.272250 0.000000 
0.628650 0.272250 0.000000 
0.638550 0.272250 0.000000 
0.648450 0.272250 0.000000 
0.658350 0.272250 0.000000 
0.668250 0.272250 0.000000 
0.678150 0.272250 0.000000 
0.688050 0.272250 0.000000 
0.697950 0.272250 0.000000 
0.707850 0.272250 0.000000 
0.717750 0.272250 0.000000 
0.727650 0.272250 0.000000 
0.737550 0.272250 0.000000 
0.747450 0.272250 0.000000 
0.757350 0.272250 0.000000 
0.767250 0.272250 0.000000 
0.777150 0.272250 0.000000 
0.787050 0.272250 0.000000 
0.796950 0.272250 0.000000 
0.806850 0.272250 0.000000 
0.816750 0.272250 0.000000 
0.826650 0.272250 0.000000 
0.836550 0.272250 0.000000 
0.846450 0.272250 0.000000 
0.856350 0.272250 0.000000 
0.866250 0.272250 0.000000 
0.876150 0.272250 0.000000 
0.886050 0.272250 0.000000 
0.895950 0.272250 0.000000 
0.905850 0.272250 0.000000 
0.915750 0.272250 0.000000 
0.925650 0.272250 0.000000 
0.935550 0.272250 0.000000 
0.945450 0.272250 0.000000 
0.955350 0.272250 0.000000 
0.965250 0.272250 0.000000 
0.975150 0.272250 0.000000 
0.985050 0.272250 0.000000 

0.004950 0.282150 -0.031639 
0.014850 0.282150 -0.031661 
0.024750 0.282150 -0.031729 
0.034650 0.282150 -0.031842 
0.044550 0.282150 -0.032000 
0.054450 0.282150 -0.032204 
0.064350 0.282150 -0.032455 
0.074250 0.282150 -0.032752 
0.084150 0.282150 -0.033096 
0.094050 0.282150 -0.033489 
0.103950 0.282150 -0.033931 
0.113850 0.282150 -0.034422 
0.123750 0.282150 -0.034964 
0.133650 0.282150 -0.035559 
0.143550 0.282150 -0.036207 
0.153450 0.282150 -0.036909 
0.163350 0.282150 -0.037669 
0.173250 0.282150 -0.038486 
0.183150 0.282150 -0.039364 
0.193050 0.282150 -0.040303 
0.202950 0.282150 -0.041308 
0.212850 0.282150 -0.042379 
0.222750 0.282150 -0.043520 
0.232650 0.282150 -0.044734 
0.242550 0.282150 -0.046024 
0.252450 0.282150 -0.047393 
0.262350 0.282150 -0.048845 
0.272250 0.282150 -0.050386 
0.282150 0.282150 -0.052018 
0.292050 0.282150 -0.053747 
0.301950 0.282150 -0.055579 
0.311850 0.282150 -0.057519 
0.321750 0.282150 -0.059574 
0.331650 0.282150 -0.061751 
0.341550 0.282150 -0.064058 
0.351450 0.282150 -0.066504 
0.361350 0.282150 -0.069097 
0.371250 0.282150 -0.071849 
0.381150 0.282150 -0.074770 
0.391050 0.282150 -0.077873 
0.400950 0.282150 -0.081173 
0.410850 0.282150 -0.084684 
0.420750 0.282150 -0.088424 
0.430650 0.282150 -0.092413 
0.440550 0.282150 -0.096671 
0.450450 0.282150 -0.101224 
0.460350 0.282150 -0.106097 
0.470250 0.282150 -0.111322 
0.480150 0.282150 -0.116934 
0.490050 0.282150 -0.122972 
0.499950 0.282150 -0.129482 
0.509850 0.282150 -0.136516 
0.519750 0.282150 -0.144134 
0.529650 0.282150 0.000000 
0.539550 0.282150 0.000000 
0.549450 0.282150 0.000000 
0.559350 0.282150 0.000000 
0.569250 0.282150 0.000000 
0.579150 0.282150 0.000000 
0.589050 0.282150 0.000000 
0.598950 0.282150 0.000000 
0.608850 0.282150 0.000000 
0.618750 0.282150 0.000000 
0.628650 0.282150 0.000000 
0.638550 0.282150 0.000000 
0.648450 0.282150 0.000000 
0.658350 0.282150 0.000000 
0.668250 0.282150 0.000000 
0.678150 0.282150 0.000000 
0.688050 0.282150 0.000000 
0.697950 0.282150 0.000000 
0.707850 0.282150 0.000000 
0.717750 0.282150 0.000000 
0.727650 0.282150 0.000000 
0.737550 0.282150 0.000000 
0.747450 0.282150 0.000000 
0.757350 0.282150 0.000000 
0.767250 0.282150 0.000000 
0.777150 0.282150 0.000000 
0.787050 0.282150 0.000000 
0.796950 0.282150 0.000000 
0.806850 0.282150 0.000000 
0.816750 0.282150 0.000000 
0.826650 0.282150 0.000000 
0.836550 0.282150 0.000000 
0.846450 0.282150 0.000000 
0.856350 0.282150 0.000000 
0.866250 0.282150 0.000000 
0.876150 0.282150 0.000000 
0.886050 0.282150 0.000000 
0.895950 0.282150 0.000000 
0.905850 0.282150 0.000000 
0.915750 0.282150 0.000000 
0.925650 0.282150 0.000000 
0.935550 0.282150 0.000000 
0.945450 0.282150 0.000000 
0.955350 0.282150 0.000000 
0.965250 0.282150 0.000000 
0.975150 0.282150 0.000000 
0.985050 0.282150 0.000000 

0.004950 0.292050 -0.033368 
0.014850 0.292050 -0.033390 
0.024750 0.292050 -0.033455 
0.034650 0.292050 -0.033564 
0.044550 0.292050 -0.033716 
0.054450 0.292050 -0.033913 
0.064350 0.292050 -0.034154 
0.074250 0.292050 -0.034439 
0.084150 0.292050 -0.034771 
0.094050 0.292050 -0.035149 
0.103950 0.292050 -0.035573 
0.113850 0.292050 -0.036046 
0.123750 0.292050 -0.036567 
0.133650 0.292050 -0.037139 
0.143550 0.292050 -0.037762 
0.153450 0.292050 -0.038437 
0.163350 0.292050 -0.039167 
0.173250 0.292050 -0.039952 
0.183150 0.292050 -0.040795 
0.193050 0.292050 -0.041698 
0.202950 0.292050 -0.042663 
0.212850 0.292050 -0.043691 
0.222750 0.292050 -0.044787 
0.232650 0.292050 -0.045952 
0.242550 0.292050 -0.047190 
0.252450 0.292050 -0.048503 
0.262350 0.292050 -0.049897 
0.272250 0.292050 -0.051373 
0.282150 0.292050 -0.052938 
0.292050 0.292050 -0.054595 
0.301950 0.292050 -0.056350 
0.311850 0.292050 -0.058208 
0.321750 0.292050 -0.060176 
0.331650 0.292050 -0.062260 
0.341550 0.292050 -0.064467 
0.351450 0.292050 -0.066805 
0.361350 0.292050 -0.069284 
0.371250 0.292050 -0.071913 
0.381150 0.292050 -0.074703 
0.391050 0.292050 -0.077666 
0.400950 0.292050 -0.080814 
0.410850 0.292050 -0.084163 
0.420750 0.292050 -0.087729 
0.430650 0.292050 -0.091529 
0.440550 0.292050 -0.095583 
0.450450 0.292050 -0.099915 
0.460350 0.292050 -0.104549 
0.470250 0.292050 -0.109514 
0.480150 0.292050 -0.114843 
0.490050 0.292050 -0.120572 
0.499950 0.292050 -0.126743 
0.509850 0.292050 -0.133405 
0.519750 0.292050 -0.140613 
0.529650 0.292050 -0.148433 
0.539550 0.292050 0.000000 
0.549450 0.292050 0.000000 
0.559350 0.292050 0.000000 
0.569250 0.292050 0.000000 
0.579150 0.292050 0.000000 
0.589050 0.292050 0.000000 
0.598950 0.292050 0.000000 
0.608850 0.292050 0.000000 
0.618750 0.292050 0.000000 
0.628650 0.292050 0.000000 
0.638550 0.292050 0.000000 
0.648450 0.292050 0.000000 
0.658350 0.292050 0.000000 
0.668250 0.292050 0.000000 
0.678150 0.292050 0.000000 
0.688050 0.292050 0.000000 
0.697950 0.292050 0.000000 
0.707850 0.292050 0.000000 
0.717750 0.292050 0.000000 
0.727650 0.292050 0.000000 
0.737550 0.292050 0.000000 
0.747450 0.292050 0.000000 
0.757350 0.292050 0.000000 
0.767250 0.292050 0.000000 
0.777150 0.292050 0.000000 
0.787050 0.292050 0.000000 
0.796950 0.292050 0.000000 
0.806850 0.292050 0.000000 
0.816750 0.292050 0.000000 
0.826650 0.292050 0.000000 
0.836550 0.292050 0.000000 
0.846450 0.292050 0.000000 
0.856350 0.292050 0.000000 
0.866250 0.292050 0.000000 
0.876150 0.292050 0.000000 
0.886050 0.292050 0.000000 
0.895950 0.292050 0.000000 
0.905850 0.292050 0.000000 
0.915750 0.292050 0.000000 
0.925650 0.292050 0.000000 
0.935550 0.292050 0.000000 
0.945450 0.292050 0.000000 
0.955350 0.292050 0.000000 
0.965250 0.292050 0.000000 
0.975150 0.292050 0.000000 
0.985050 0.292050 0.000000 

0.004950 0.301950 -0.035109 
0.014850 0.301950 -0.035129 
0.024750 0.301950 -0.035192 
0.034650 0.301950 -0.035297 
0.044550 0.301950 -0.035443 
0.054450 0.301950 -0.035632 
0.064350 0.301950 -0.035864 
0.074250 0.301950 -0.036139 
0.084150 0.301950 -0.036458 
0.094050 0.301950 -0.036821 
0.103950 0.301950 -0.037229 
0.113850 0.301950 -0.037684 
0.123750 0.301950 -0.038185 
0.133650 0.301950 -0.038735 
0.143550 0.301950 -0.039334 
0.153450 0.301950 -0.039983 
0.163350 0.301950 -0.040684 
0.173250 0.301950 -0.041439 
0.183150 0.301950 -0.042249 
0.193050 0.301950 -0.043116 
0.202950 0.301950 -0.044042 
0.212850 0.301950 -0.045030 
0.222750 0.301950 -0.046082 
0.232650 0.301950 -0.047200 
0.242550 0.301950 -0.048388 
0.252450 0.301950 -0.049648 
0.262350 0.301950 -0.050984 
0.272250 0.301950 -0.052400 
0.282150 0.301950 -0.053900 
0.292050 0.301950 -0.055488 
0.301950 0.301950 -0.057169 
0.311850 0.301950 -0.058949 
0.321750 0.301950 -0.060832 
0.331650 0.301950 -0.062826 
0.341550 0.301950 -0.064938 
0.351450 0.301950 -0.067174 
0.361350 0.301950 -0.069544 
0.371250 0.301950 -0.072056 
0.381150 0.301950 -0.074721 
0.391050 0.301950 -0.077549 
0.400950 0.301950 -0.080553 
0.410850 0.301950 -0.083747 
0.420750 0.301950 -0.087146 
0.430650 0.301950 -0.090766 
0.440550 0.301950 -0.094626 
0.450450 0.301950 -0.098748 
0.460350 0.301950 -0.103155 
0.470250 0.301950 -0.107874 
0.480150 0.301950 -0.112934 
0.490050 0.301950 -0.118370 
0.499950 0.301950 -0.124221 
0.509850 0.301950 -0.130531 
0.519750 0.301950 -0.137352 
0.529650 0.301950 -0.144744 
0.539550 0.301950 -0.152777 
0.549450 0.301950 0.000000 
0.559350 0.301950 0.000000 
0.569250 0.301950 0.000000 
0.579150 0.301950 0.000000 
0.589050 0.301950 0.000000 
0.598950 0.301950 0.000000 
0.608850 0.301950 0.000000 
0.618750 0.301950 0.000000 
0.628650 0.301950 0.000000 
0.638550 0.301950 0.000000 
0.648450 0.301950 0.000000 
0.658350 0.301950 0.000000 
0.668250 0.301950 0.000000 
0.678150 0.301950 0.000000 
0.688050 0.301950 0.000000 
0.697950 0.301950 0.000000 
0.707850 0.301950 0.000000 
0.717750 0.301950 0.000000 
0.727650 0.301950 0.000000 
0.737550 0.301950 0.000000 
0.747450 0.301950 0.000000 
0.757350 0.301950 0.000000 
0.767250 0.301950 0.000000 
0.777150 0.301950 0.000000 
0.787050 0.301950 0.000000 
0.796950 0.301950 0.000000 
0.806850 0.301950 0.000000 
0.816750 0.301950 0.000000 
0.826650 0.301950 0.000000 
0.836550 0.301950 0.000000 
0.846450 0.301950 0.000000 
0.856350 0.301950 0.000000 
0.866250 0.301950 0.000000 
0.876150 0.301950 0.000000 
0.886050 0.301950 0.000000 
0.895950 0.301950 0.000000 
0.905850 0.301950 0.000000 
0.915750 0.301950 0.000000 
0.925650 0.301950 0.000000 
0.935550 0.301950 0.000000 
0.945450 0.301950 0.000000 
0.955350 0.301950 0.000000 
0.965250 0.301950 0.000000 
0.975150 0.301950 0.000000 
0.985050 0.301950 0.000000 

0.004950 0.311850 -0.036857 
0.014850 0.311850 -0.036877 
0.024750 0.311850 -0.036937 
0.034650 0.311850 -0.037038 
0.044550 0.311850 -0.037179 
0.054450 0.311850 -0.037360 
0.064350 0.311850 -0.037583 
0.074250 0.311850 -0.037848 
0.084150 0.311850 -0.038155 
0.094050 0.311850 -0.038504 
0.103950 0.311850 -0.038897 
0.113850 0.311850 -0.039334 
0.123750 0.311850 -0.039816 
0.133650 0.311850 -0.040344 
0.143550 0.311850 -0.040919 
0.153450 0.311850 -0.041543 
0.163350 0.311850 -0.042217 
0.173250 0.311850 -0.042942 
0.183150 0.311850 -0.043720 
0.193050 0.311850 -0.044553 
0.202950 0.311850 -0.045443 
0.212850 0.311850 -0.046391 
0.222750 0.311850 -0.047401 
0.232650 0.311850 -0.048474 
0.242550 0.311850 -0.049614 
0.252450 0.311850 -0.050823 
0.262350 0.311850 -0.052104 
0.272250 0.311850 -0.053462 
0.282150 0.311850 -0.054899 
0.292050 0.311850 -0.056421 
0.301950 0.311850 -0.058032 
0.311850 0.311850 -0.059736 
0.321750 0.311850 -0.061539 
0.331650 0.311850 -0.063447 
0.341550 0.311850 -0.065467 
0.351450 0.311850 -0.067606 
0.361350 0.311850 -0.069871 
0.371250 0.311850 -0.072271 
0.381150 0.311850 -0.074816 
0.391050 0.311850 -0.077516 
0.400950 0.311850 -0.080382 
0.410850 0.311850 -0.083428 
0.420750 0.311850 -0.086668 
0.430650 0.311850 -0.090117 
0.440550 0.311850 -0.093792 
0.450450 0.311850 -0.097715 
0.460350 0.311850 -0.101905 
0.470250 0.311850 -0.106390 
0.480150 0.311850 -0.111195 
0.490050 0.311850 -0.116354 
0.499950 0.311850 -0.121901 
0.509850 0.311850 -0.127880 
0.519750 0.311850 -0.134335 
0.529650 0.311850 -0.141324 
0.539550 0.311850 -0.148910 
0.549450 0.311850 -0.157168 
0.559350 0.311850 0.000000 
0.569250 0.311850 0.000000 
0.579150 0.311850 0.000000 
0.589050 0.311850 0.000000 
0.598950 0.311850 0.000000 
0.608850 0.311850 0.000000 
0.618750 0.311850 0.000000 
0.628650 0.311850 0.000000 
0.638550 0.311850 0.000000 
0.648450 0.311850 0.000000 
0.658350 0.311850 0.000000 
0.668250 0.311850 0.000000 
0.678150 0.311850 0.000000 
0.688050 0.311850 0.000000 
0.697950 0.311850 0.000000 
0.707850 0.311850 0.000000 
0.717750 0.311850 0.000000 
0.727650 0.311850 0.000000 
0.737550 0.311850 0.000000 
0.747450 0.311850 0.000000 
0.757350 0.311850 0.000000 
0.767250 0.311850 0.000000 
0.777150 0.311850 0.000000 
0.787050 0.311850 0.000000 
0.796950 0.311850 0.000000 
0.806850 0.311850 0.000000 
0.816750 0.311850 0.000000 
0.826650 0.311850 0.000000 
0.836550 0.311850 0.000000 
0.846450 0.311850 0.000000 
0.856350 0.311850 0.000000 
0.866250 0.311850 0.000000 
0.876150 0.311850 0.000000 
0.886050 0.311850 0.000000 
0.895950 0.311850 0.000000 
0.905850 0.311850 0.000000 
0.915750 0.311850 0.000000 
0.925650 0.311850 0.000000 
0.935550 0.311850 0.000000 
0.945450 0.311850 0.000000 
0.955350 0.311850 0.000000 
0.965250 0.311850 0.000000 
0.975150 0.311850 0.000000 
0.985050 0.311850 0.000000 

0.004950 0.321750 -0.038610 
0.014850 0.321750 -0.038630 
0.024750 0.321750 -0.038688 
0.034650 0.321750 -0.038784 
0.044550 0.321750 -0.038920 
0.054450 0.321750 -0.039095 
0.064350 0.321750 -0.039309 
0.074250 0.321750 -0.039564 
0.084150 0.321750 -0.039858 
0.094050 0.321750 -0.040194 
0.103950 0.321750 -0.040572 
0.113850 0.321750 -0.040992 
0.123750 0.321750 -0.041456 
0.133650 0.321750 -0.041963 
0.143550 0.321750 -0.042516 
0.153450 0.321750 -0.043116 
0.163350 0.321750 -0.043764 
0.173250 0.321750 -0.044460 
0.183150 0.321750 -0.045208 
0.193050 0.321750 -0.046008 
0.202950 0.321750 -0.046862 
0.212850 0.321750 -0.047772 
0.222750 0.321750 -0.048741 
0.232650 0.321750 -0.049771 
0.242550 0.321750 -0.050865 
0.252450 0.321750 -0.052024 
0.262350 0.321750 -0.053253 
0.272250 0.321750 -0.054555 
0.282150 0.321750 -0.055933 
0.292050 0.321750 -0.057391 
0.301950 0.321750 -0.058933 
0.311850 0.321750 -0.060565 
0.321750 0.321750 -0.062291 
0.331650 0.321750 -0.064117 
0.341550 0.321750 -0.066049 
0.351450 0.321750 -0.068094 
0.361350 0.321750 -0.070259 
0.371250 0.321750 -0.072553 
0.381150 0.321750 -0.074983 
0.391050 0.321750 -0.077560 
0.400950 0.321750 -0.080295 
0.410850 0.321750 -0.083200 
0.420750 0.321750 -0.086288 
0.430650 0.321750 -0.089574 
0.440550 0.321750 -0.093073 
0.450450 0.321750 -0.096806 
0.460350 0.321750 -0.100791 
0.470250 0.321750 -0.105053 
0.480150 0.321750 -0.109617 
0.490050 0.321750 -0.114512 
0.499950 0.321750 -0.119772 
0.509850 0.321750 -0.125436 
0.519750 0.321750 -0.131547 
0.529650 0.321750 -0.138156 
0.539550 0.321750 -0.145321 
0.549450 0.321750 -0.153112 
0.559350 0.321750 -0.161609 
0.569250 0.321750 0.000000 
0.579150 0.321750 0.000000 
0.589050 0.321750 0.000000 
0.598950 0.321750 0.000000 
0.608850 0.321750 0.000000 
0.618750 0.321750 0.000000 
0.628650 0.321750 0.000000 
0.638550 0.321750 0.000000 
0.648450 0.321750 0.000000 
0.658350 0.321750 0.000000 
0.668250 0.321750 0.000000 
0.678150 0.321750 0.000000 
0.688050 0.321750 0.000000 
0.697950 0.321750 0.000000 
0.707850 0.321750 0.000000 
0.717750 0.321750 0.000000 
0.727650 0.321750 0.000000 
0.737550 0.321750 0.000000 
0.747450 0.321750 0.000000 
0.757350 0.321750 0.000000 
0.767250 0.321750 0.000000 
0.777150 0.321750 0.000000 
0.787050 0.321750 0.000000 
0.796950 0.321750 0.000000 
0.806850 0.321750 0.000000 
0.816750 0.321750 0.000000 
0.826650 0.321750 0.000000 
0.836550 0.321750 0.000000 
0.846450 0.321750 0.000000 
0.856350 0.321750 0.000000 
0.866250 0.321750 0.000000 
0.876150 0.321750 0.000000 
0.886050 0.321750 0.000000 
0.895950 0.321750 0.000000 
0.905850 0.321750 0.000000 
0.915750 0.321750 0.000000 
0.925650 0.321750 0.000000 
0.935550 0.321750 0.000000 
0.945450 0.321750 0.000000 
0.955350 0.321750 0.000000 
0.965250 0.321750 0.000000 
0.975150 0.321750 0.000000 
0.985050 0.321750 0.000000 

0.004950 0.331650 -0.040367 
0.014850 0.331650 -0.040385 
0.024750 0.331650 -0.040441 
0.034650 0.331650 -0.040534 
0.044550 0.331650 -0.040665 
0.054450 0.331650 -0.040833 
0.064350 0.331650 -0.041039 
0.074250 0.331650 -0.041284 
0.084150 0.331650 -0.041567 
0.094050 0.331650 -0.041890 
0.103950 0.331650 -0.042253 
0.113850 0.331650 -0.042657 
0.123750 0.331650 -0.043102 
0.133650 0.331650 -0.043591 
0.143550 0.331650 -0.044122 
0.153450 0.331650 -0.044698 
0.163350 0.331650 -0.045320 
0.173250 0.331650 -0.045989 
0.183150 0.331650 -0.046707 
0.193050 0.331650 -0.047476 
0.202950 0.331650 -0.048296 
0.212850 0.331650 -0.049170 
0.222750 0.331650 -0.050100 
0.232650 0.331650 -0.051088 
0.242550 0.331650 -0.052137 
0.252450 0.331650 -0.053249 
0.262350 0.331650 -0.054427 
0.272250 0.331650 -0.055675 
0.282150 0.331650 -0.056996 
0.292050 0.331650 -0.058393 
0.301950 0.331650 -0.059870 
0.311850 0.331650 -0.061433 
0.321750 0.331650 -0.063085 
0.331650 0.331650 -0.064832 
0.341550 0.331650 -0.066680 
0.351450 0.331650 -0.068635 
0.361350 0.331650 -0.070705 
0.371250 0.331650 -0.072896 
0.381150 0.331650 -0.075217 
0.391050 0.331650 -0.077677 
0.400950 0.331650 -0.080286 
0.410850 0.331650 -0.083056 
0.420750 0.331650 -0.085999 
0.430650 0.331650 -0.089129 
0.440550 0.331650 -0.092462 
0.450450 0.331650 -0.096013 
0.460350 0.331650 -0.099803 
0.470250 0.331650 -0.103853 
0.480150 0.331650 -0.108187 
0.490050 0.331650 -0.112833 
0.499950 0.331650 -0.117822 
0.509850 0.331650 -0.123188 
0.519750 0.331650 -0.128973 
0.529650 0.331650 -0.135223 
0.539550 0.331650 -0.141993 
0.549450 0.331650 -0.149344 
0.559350 0.331650 -0.157352 
0.569250 0.331650 -0.166104 
0.579150 0.331650 0.000000 
0.589050 0.331650 0.000000 
0.598950 0.331650 0.000000 
0.608850 0.331650 0.000000 
0.618750 0.331650 0.000000 
0.628650 0.331650 0.000000 
0.638550 0.331650 0.000000 
0.648450 0.331650 0.000000 
0.658350 0.331650 0.000000 
0.668250 0.331650 0.000000 
0.678150 0.331650 0.000000 
0.688050 0.331650 0.000000 
0.697950 0.331650 0.000000 
0.707850 0.331650 0.000000 
0.717750 0.331650 0.000000 
0.727650 0.331650 0.000000 
0.737550 0.331650 0.000000 
0.747450 0.331650 0.000000 
0.757350 0.331650 0.000000 
0.767250 0.331650 0.000000 
0.777150 0.331650 0.000000 
0.787050 0.331650 0.000000 
0.796950 0.331650 0.000000 
0.806850 0.331650 0.000000 
0.816750 0.331650 0.000000 
0.826650 0.331650 0.000000 
0.836550 0.331650 0.000000 
0.846450 0.331650 0.000000 
0.856350 0.331650 0.000000 
0.866250 0.331650 0.000000 
0.876150 0.331650 0.000000 
0.886050 0.331650 0.000000 
0.895950 0.331650 0.000000 
0.905850 0.331650 0.000000 
0.915750 0.331650 0.000000 
0.925650 0.331650 0.000000 
0.935550 0.331650 0.000000 
0.945450 0.331650 0.000000 
0.955350 0.331650 0.000000 
0.965250 0.331650 0.000000 
0.975150 0.331650 0.000000 
0.985050 0.331650 0.000000 

0.004950 0.341550 -0.042124 
0.014850 0.341550 -0.042142 
0.024750 0.341550 -0.042195 
0.034650 0.341550 -0.042285 
0.044550 0.341550 -0.042410 
0.054450 0.341550 -0.042572 
0.064350 0.341550 -0.042770 
0.074250 0.341550 -0.043005 
0.084150 0.341550 -0.043278 
0.094050 0.341550 -0.043588 
0.103950 0.341550 -0.043937 
0.113850 0.341550 -0.044326 
0.123750 0.341550 -0.044754 
